Time,Demand,Temperature,Holiday,Hour_of_day,Demand_raw
2014-08-02 22:00:00,medium,1.6,0.0,22,4240.314103
2014-08-02 23:00:00,medium,1.85,0.0,23,4610.681562
2014-08-03 00:00:00,medium,3.6500000000000004,0.0,0,4737.402177
2014-08-03 01:00:00,medium,6.699999999999999,0.0,1,4612.881006
2014-08-03 02:00:00,medium,10.45,0.0,2,4419.026922999999
2014-08-03 03:00:00,medium,12.2,0.0,3,4201.493084
2014-08-03 04:00:00,medium,13.85,0.0,4,4145.9228920000005
2014-08-03 05:00:00,medium,13.9,0.0,5,4133.117843
2014-08-03 06:00:00,medium,13.85,0.0,6,4267.95917
2014-08-03 07:00:00,medium,13.5,0.0,7,4589.286138
2014-08-03 08:00:00,high,12.35,0.0,8,5332.924765
2014-08-03 09:00:00,high,11.3,0.0,9,5981.0982810000005
2014-08-03 10:00:00,high,10.5,0.0,10,5866.647897
2014-08-03 11:00:00,high,10.0,0.0,11,5620.782243
2014-08-03 12:00:00,medium,9.100000000000001,0.0,12,5241.201611
2014-08-03 13:00:00,medium,8.399999999999999,0.0,13,4822.335709
2014-08-03 14:00:00,medium,6.3,0.0,14,4981.68627
2014-08-03 15:00:00,medium,5.050000000000001,0.0,15,4727.641605999999
2014-08-03 16:00:00,medium,4.199999999999999,0.0,16,4349.833474999999
2014-08-03 17:00:00,medium,3.7,0.0,17,4056.004006
2014-08-03 18:00:00,medium,3.25,0.0,18,3894.689453
2014-08-03 19:00:00,medium,2.75,0.0,19,3929.922165
2014-08-03 20:00:00,medium,2.3499999999999996,0.0,20,4277.802283999999
2014-08-03 21:00:00,medium,1.95,0.0,21,5212.770868
2014-08-03 22:00:00,high,1.95,0.0,22,6069.718849999999
2014-08-03 23:00:00,high,2.6500000000000004,0.0,23,6433.610178000001
2014-08-04 00:00:00,high,5.4,0.0,0,6301.44492
2014-08-04 01:00:00,high,9.4,0.0,1,5914.839624
2014-08-04 02:00:00,high,12.75,0.0,2,5609.953224
2014-08-04 03:00:00,high,12.75,0.0,3,5424.9393629999995
2014-08-04 04:00:00,high,14.05,0.0,4,5365.324882999999
2014-08-04 05:00:00,medium,15.05,0.0,5,5275.548508
2014-08-04 06:00:00,medium,14.35,0.0,6,5259.312372
2014-08-04 07:00:00,high,14.35,0.0,7,5496.4853760000005
2014-08-04 08:00:00,high,13.399999999999999,0.0,8,6061.980432
2014-08-04 09:00:00,high,12.15,0.0,9,6542.586393
2014-08-04 10:00:00,high,10.8,0.0,10,6310.092101
2014-08-04 11:00:00,high,9.55,0.0,11,6009.879045
2014-08-04 12:00:00,high,8.9,0.0,12,5541.740152
2014-08-04 13:00:00,medium,8.0,0.0,13,5079.440395
2014-08-04 14:00:00,medium,7.550000000000001,0.0,14,5164.312212000001
2014-08-04 15:00:00,medium,6.949999999999999,0.0,15,4725.681326
2014-08-04 16:00:00,medium,6.65,0.0,16,4327.453748
2014-08-04 17:00:00,medium,6.75,0.0,17,4019.912383
2014-08-04 18:00:00,medium,7.449999999999999,0.0,18,3860.603913
2014-08-04 19:00:00,medium,7.8,0.0,19,3863.960414
2014-08-04 20:00:00,medium,7.699999999999999,0.0,20,4170.092919000001
2014-08-04 21:00:00,medium,8.5,0.0,21,5077.271745
2014-08-04 22:00:00,high,8.8,0.0,22,5919.829051000001
2014-08-04 23:00:00,high,9.35,0.0,23,6200.2713810000005
2014-08-05 00:00:00,high,11.0,0.0,0,6041.442188999999
2014-08-05 01:00:00,high,12.7,0.0,1,5688.885733
2014-08-05 02:00:00,high,15.05,0.0,2,5428.039175
2014-08-05 03:00:00,high,15.65,0.0,3,5323.4891769999995
2014-08-05 04:00:00,high,15.45,0.0,4,5349.166755
2014-08-05 05:00:00,high,16.0,0.0,5,5338.555457
2014-08-05 06:00:00,high,16.1,0.0,6,5323.058189
2014-08-05 07:00:00,high,15.5,0.0,7,5498.480423
2014-08-05 08:00:00,high,15.05,0.0,8,5980.478349000001
2014-08-05 09:00:00,high,14.649999999999999,0.0,9,6328.331293
2014-08-05 10:00:00,high,14.5,0.0,10,6065.517413
2014-08-05 11:00:00,high,14.25,0.0,11,5738.426668
2014-08-05 12:00:00,medium,13.9,0.0,12,5260.572254000001
2014-08-05 13:00:00,medium,13.6,0.0,13,4790.36991
2014-08-05 14:00:00,medium,13.25,0.0,14,4920.929721
2014-08-05 15:00:00,medium,12.7,0.0,15,4576.847395
2014-08-05 16:00:00,medium,12.25,0.0,16,4148.108819
2014-08-05 17:00:00,medium,12.25,0.0,17,3815.064053
2014-08-05 18:00:00,low,12.3,0.0,18,3680.750389
2014-08-05 19:00:00,low,12.149999999999999,0.0,19,3688.000196
2014-08-05 20:00:00,medium,11.95,0.0,20,3999.219581
2014-08-05 21:00:00,medium,12.05,0.0,21,4848.982249
2014-08-05 22:00:00,high,12.0,0.0,22,5614.794793
2014-08-05 23:00:00,high,12.35,0.0,23,5886.230319
2014-08-06 00:00:00,high,12.649999999999999,0.0,0,5790.789449
2014-08-06 01:00:00,high,12.9,0.0,1,5587.328239
2014-08-06 02:00:00,high,13.75,0.0,2,5491.13422
2014-08-06 03:00:00,high,14.25,0.0,3,5413.295755
2014-08-06 04:00:00,high,15.45,0.0,4,5426.3209719999995
2014-08-06 05:00:00,high,15.3,0.0,5,5399.948315
2014-08-06 06:00:00,high,15.5,0.0,6,5400.9844539999995
2014-08-06 07:00:00,high,15.25,0.0,7,5603.839142999999
2014-08-06 08:00:00,high,14.95,0.0,8,6046.669265
2014-08-06 09:00:00,high,13.8,0.0,9,6265.941827000001
2014-08-06 10:00:00,high,12.15,0.0,10,5999.27109
2014-08-06 11:00:00,high,11.7,0.0,11,5699.315159
2014-08-06 12:00:00,medium,11.4,0.0,12,5228.084305
2014-08-06 13:00:00,medium,11.6,0.0,13,4813.513955
2014-08-06 14:00:00,medium,11.4,0.0,14,4983.305697
2014-08-06 15:00:00,medium,11.4,0.0,15,4648.729507
2014-08-06 16:00:00,medium,11.75,0.0,16,4222.359988
2014-08-06 17:00:00,medium,11.55,0.0,17,3903.614354
2014-08-06 18:00:00,low,10.899999999999999,0.0,18,3727.013881
2014-08-06 19:00:00,low,11.1,0.0,19,3728.949788
2014-08-06 20:00:00,medium,11.2,0.0,20,4064.872606
2014-08-06 21:00:00,medium,11.3,0.0,21,4919.429293
2014-08-06 22:00:00,high,11.100000000000001,0.0,22,5680.872153
2014-08-06 23:00:00,high,11.1,0.0,23,5990.935201
2014-08-07 00:00:00,high,11.1,0.0,0,5997.6473399999995
2014-08-07 01:00:00,high,11.1,0.0,1,5915.814120999999
2014-08-07 02:00:00,high,11.4,0.0,2,5825.487685
2014-08-07 03:00:00,high,11.45,0.0,3,5718.827549
2014-08-07 04:00:00,high,11.8,0.0,4,5677.990324
2014-08-07 05:00:00,high,12.45,0.0,5,5619.615755
2014-08-07 06:00:00,high,13.5,0.0,6,5552.703170999999
2014-08-07 07:00:00,high,13.0,0.0,7,5718.757036999999
2014-08-07 08:00:00,high,13.05,0.0,8,6066.432409
2014-08-07 09:00:00,high,12.7,0.0,9,6277.907156
2014-08-07 10:00:00,high,12.6,0.0,10,6036.370287
2014-08-07 11:00:00,high,12.2,0.0,11,5720.218809
2014-08-07 12:00:00,medium,12.1,0.0,12,5244.625943999999
2014-08-07 13:00:00,medium,11.9,0.0,13,4808.992862
2014-08-07 14:00:00,medium,11.7,0.0,14,4936.72977
2014-08-07 15:00:00,medium,11.4,0.0,15,4576.598022
2014-08-07 16:00:00,medium,11.3,0.0,16,4201.104655
2014-08-07 17:00:00,medium,11.45,0.0,17,3895.5978020000002
2014-08-07 18:00:00,low,11.25,0.0,18,3723.4433019999997
2014-08-07 19:00:00,low,11.25,0.0,19,3709.6674869999997
2014-08-07 20:00:00,medium,10.9,0.0,20,3986.968621
2014-08-07 21:00:00,medium,10.850000000000001,0.0,21,4810.050909
2014-08-07 22:00:00,high,11.1,0.0,22,5507.473791
2014-08-07 23:00:00,high,11.4,0.0,23,5802.821687
2014-08-08 00:00:00,high,12.1,0.0,0,5787.355791
2014-08-08 01:00:00,high,13.35,0.0,1,5622.516924
2014-08-08 02:00:00,high,14.0,0.0,2,5484.036824000001
2014-08-08 03:00:00,high,15.0,0.0,3,5386.941875
2014-08-08 04:00:00,high,14.85,0.0,4,5352.703041999999
2014-08-08 05:00:00,medium,15.600000000000001,0.0,5,5225.468632
2014-08-08 06:00:00,medium,14.8,0.0,6,5167.3492590000005
2014-08-08 07:00:00,medium,14.75,0.0,7,5258.0647819999995
2014-08-08 08:00:00,high,14.3,0.0,8,5617.992533000001
2014-08-08 09:00:00,high,13.600000000000001,0.0,9,5977.318001
2014-08-08 10:00:00,high,12.85,0.0,10,5790.46255
2014-08-08 11:00:00,high,11.55,0.0,11,5561.419663000001
2014-08-08 12:00:00,medium,10.7,0.0,12,5229.231523
2014-08-08 13:00:00,medium,10.149999999999999,0.0,13,4944.927132000001
2014-08-08 14:00:00,medium,9.75,0.0,14,5164.988378
2014-08-08 15:00:00,medium,8.95,0.0,15,4824.948434
2014-08-08 16:00:00,medium,8.6,0.0,16,4293.420854
2014-08-08 17:00:00,medium,8.399999999999999,0.0,17,3910.2970210000003
2014-08-08 18:00:00,low,8.85,0.0,18,3714.947295
2014-08-08 19:00:00,low,9.1,0.0,19,3635.145052
2014-08-08 20:00:00,low,9.4,0.0,20,3731.1380719999997
2014-08-08 21:00:00,medium,9.75,0.0,21,4037.533257
2014-08-08 22:00:00,medium,9.6,0.0,22,4287.706013
2014-08-08 23:00:00,medium,10.0,0.0,23,4717.354265
2014-08-09 00:00:00,medium,11.100000000000001,0.0,0,4831.071674
2014-08-09 01:00:00,medium,12.75,0.0,1,4677.188792
2014-08-09 02:00:00,medium,13.6,0.0,2,4545.618571999999
2014-08-09 03:00:00,medium,14.5,0.0,3,4471.941581
2014-08-09 04:00:00,medium,14.2,0.0,4,4506.589748
2014-08-09 05:00:00,medium,13.75,0.0,5,4467.7350289999995
2014-08-09 06:00:00,medium,13.6,0.0,6,4536.674374
2014-08-09 07:00:00,medium,13.45,0.0,7,4728.445288
2014-08-09 08:00:00,medium,13.5,0.0,8,5179.493930000001
2014-08-09 09:00:00,high,13.7,0.0,9,5476.570748
2014-08-09 10:00:00,medium,13.850000000000001,0.0,10,5208.254608
2014-08-09 11:00:00,medium,13.75,0.0,11,4938.429994
2014-08-09 12:00:00,medium,13.65,0.0,12,4651.82407
2014-08-09 13:00:00,medium,13.6,0.0,13,4478.287244
2014-08-09 14:00:00,medium,13.55,0.0,14,4743.064265
2014-08-09 15:00:00,medium,13.399999999999999,0.0,15,4455.882896
2014-08-09 16:00:00,medium,12.75,0.0,16,4033.462853
2014-08-09 17:00:00,low,11.55,0.0,17,3668.224507
2014-08-09 18:00:00,low,11.2,0.0,18,3467.743909
2014-08-09 19:00:00,low,11.15,0.0,19,3376.860166
2014-08-09 20:00:00,low,10.55,0.0,20,3419.016921
2014-08-09 21:00:00,low,10.149999999999999,0.0,21,3623.738833
2014-08-09 22:00:00,low,9.899999999999999,0.0,22,3782.793742
2014-08-09 23:00:00,medium,9.5,0.0,23,4134.544953
2014-08-10 00:00:00,medium,10.45,0.0,0,4365.220103
2014-08-10 01:00:00,medium,11.3,0.0,1,4359.823086
2014-08-10 02:00:00,medium,11.75,0.0,2,4307.679586
2014-08-10 03:00:00,medium,10.8,0.0,3,4312.410091
2014-08-10 04:00:00,medium,12.7,0.0,4,4296.879357
2014-08-10 05:00:00,medium,11.100000000000001,0.0,5,4374.422334999999
2014-08-10 06:00:00,medium,11.5,0.0,6,4509.518381
2014-08-10 07:00:00,medium,10.95,0.0,7,4812.022623999999
2014-08-10 08:00:00,high,10.149999999999999,0.0,8,5360.553044
2014-08-10 09:00:00,high,9.3,0.0,9,5849.393137
2014-08-10 10:00:00,high,8.55,0.0,10,5694.891522
2014-08-10 11:00:00,high,8.2,0.0,11,5475.399637
2014-08-10 12:00:00,medium,7.75,0.0,12,5117.1086190000005
2014-08-10 13:00:00,medium,7.05,0.0,13,4744.429932
2014-08-10 14:00:00,medium,6.9,0.0,14,4914.775393
2014-08-10 15:00:00,medium,6.75,0.0,15,4697.833469
2014-08-10 16:00:00,medium,6.4,0.0,16,4311.287238
2014-08-10 17:00:00,medium,6.25,0.0,17,4002.5829919999996
2014-08-10 18:00:00,medium,6.1,0.0,18,3843.909872
2014-08-10 19:00:00,medium,6.6,0.0,19,3866.455187
2014-08-10 20:00:00,medium,6.55,0.0,20,4215.566583
2014-08-10 21:00:00,medium,6.85,0.0,21,5120.023439
2014-08-10 22:00:00,high,6.6,0.0,22,5863.123071
2014-08-10 23:00:00,high,7.35,0.0,23,6270.476696
2014-08-11 00:00:00,high,8.100000000000001,0.0,0,6232.827515
2014-08-11 01:00:00,high,9.850000000000001,0.0,1,5979.461173
2014-08-11 02:00:00,high,10.05,0.0,2,5857.3009569999995
2014-08-11 03:00:00,high,11.399999999999999,0.0,3,5755.556186
2014-08-11 04:00:00,high,12.350000000000001,0.0,4,5753.856141
2014-08-11 05:00:00,high,12.25,0.0,5,5670.016275
2014-08-11 06:00:00,high,12.649999999999999,0.0,6,5645.964164999999
2014-08-11 07:00:00,high,12.100000000000001,0.0,7,5826.42597
2014-08-11 08:00:00,high,10.9,0.0,8,6286.96116
2014-08-11 09:00:00,high,10.15,0.0,9,6693.195323
2014-08-11 10:00:00,high,9.6,0.0,10,6432.224082000001
2014-08-11 11:00:00,high,9.350000000000001,0.0,11,6124.1533899999995
2014-08-11 12:00:00,high,9.4,0.0,12,5649.296111
2014-08-11 13:00:00,medium,9.15,0.0,13,5162.778631
2014-08-11 14:00:00,medium,8.45,0.0,14,5268.044788
2014-08-11 15:00:00,medium,8.05,0.0,15,4991.9933120000005
2014-08-11 16:00:00,medium,7.75,0.0,16,4602.395366
2014-08-11 17:00:00,medium,7.5,0.0,17,4238.159727
2014-08-11 18:00:00,medium,7.1,0.0,18,4045.569492
2014-08-11 19:00:00,medium,6.75,0.0,19,4041.4187229999998
2014-08-11 20:00:00,medium,6.699999999999999,0.0,20,4355.359724
2014-08-11 21:00:00,medium,7.0,0.0,21,5261.004814
2014-08-11 22:00:00,high,6.55,0.0,22,5978.994742000001
2014-08-11 23:00:00,high,7.3,0.0,23,6287.643318
2014-08-12 00:00:00,high,8.7,0.0,0,6166.759874
2014-08-12 01:00:00,high,9.7,0.0,1,5881.5034049999995
2014-08-12 02:00:00,high,10.600000000000001,0.0,2,5778.123439999999
2014-08-12 03:00:00,high,11.8,0.0,3,5669.937255000001
2014-08-12 04:00:00,high,11.95,0.0,4,5703.407421
2014-08-12 05:00:00,high,12.45,0.0,5,5666.412723
2014-08-12 06:00:00,high,11.95,0.0,6,5691.390581
2014-08-12 07:00:00,high,11.3,0.0,7,5906.423661999999
2014-08-12 08:00:00,high,10.55,0.0,8,6314.673091000001
2014-08-12 09:00:00,high,10.3,0.0,9,6583.525597
2014-08-12 10:00:00,high,10.100000000000001,0.0,10,6311.228128999999
2014-08-12 11:00:00,high,9.8,0.0,11,5993.944412
2014-08-12 12:00:00,high,9.649999999999999,0.0,12,5538.989952
2014-08-12 13:00:00,medium,9.8,0.0,13,5069.904227
2014-08-12 14:00:00,medium,9.9,0.0,14,5158.786233000001
2014-08-12 15:00:00,medium,9.9,0.0,15,4874.094488000001
2014-08-12 16:00:00,medium,9.9,0.0,16,4461.500508
2014-08-12 17:00:00,medium,9.6,0.0,17,4140.669702
2014-08-12 18:00:00,medium,9.45,0.0,18,3935.0700239999996
2014-08-12 19:00:00,medium,9.45,0.0,19,3930.6288210000002
2014-08-12 20:00:00,medium,9.649999999999999,0.0,20,4263.9568739999995
2014-08-12 21:00:00,medium,9.55,0.0,21,5150.913201
2014-08-12 22:00:00,high,9.8,0.0,22,5825.1232039999995
2014-08-12 23:00:00,high,10.3,0.0,23,6101.055287
2014-08-13 00:00:00,high,11.1,0.0,0,5938.703992000001
2014-08-13 01:00:00,high,13.4,0.0,1,5628.480732
2014-08-13 02:00:00,high,14.2,0.0,2,5483.077133000001
2014-08-13 03:00:00,high,14.4,0.0,3,5410.85858
2014-08-13 04:00:00,high,13.899999999999999,0.0,4,5425.845203
2014-08-13 05:00:00,high,13.8,0.0,5,5423.845916
2014-08-13 06:00:00,high,13.65,0.0,6,5407.003569
2014-08-13 07:00:00,high,12.5,0.0,7,5631.632428999999
2014-08-13 08:00:00,high,12.0,0.0,8,6050.184714999999
2014-08-13 09:00:00,high,11.95,0.0,9,6351.85421
2014-08-13 10:00:00,high,12.1,0.0,10,6088.8644509999995
2014-08-13 11:00:00,high,12.0,0.0,11,5806.775458
2014-08-13 12:00:00,high,11.850000000000001,0.0,12,5367.263738
2014-08-13 13:00:00,medium,11.65,0.0,13,4945.5378980000005
2014-08-13 14:00:00,medium,11.3,0.0,14,5114.838951
2014-08-13 15:00:00,medium,10.85,0.0,15,4792.976719
2014-08-13 16:00:00,medium,10.2,0.0,16,4391.722216
2014-08-13 17:00:00,medium,10.149999999999999,0.0,17,4048.890829
2014-08-13 18:00:00,medium,10.149999999999999,0.0,18,3892.970959
2014-08-13 19:00:00,medium,10.2,0.0,19,3897.591483
2014-08-13 20:00:00,medium,10.4,0.0,20,4192.974673000001
2014-08-13 21:00:00,medium,10.6,0.0,21,5031.896712
2014-08-13 22:00:00,high,11.05,0.0,22,5687.60758
2014-08-13 23:00:00,high,11.45,0.0,23,5958.016346
2014-08-14 00:00:00,high,11.85,0.0,0,5871.671397
2014-08-14 01:00:00,high,12.149999999999999,0.0,1,5671.660368
2014-08-14 02:00:00,high,12.850000000000001,0.0,2,5569.014234
2014-08-14 03:00:00,high,13.0,0.0,3,5435.5553390000005
2014-08-14 04:00:00,high,13.3,0.0,4,5356.562168
2014-08-14 05:00:00,medium,14.65,0.0,5,5234.232538
2014-08-14 06:00:00,medium,14.45,0.0,6,5164.507506
2014-08-14 07:00:00,high,13.5,0.0,7,5318.8702109999995
2014-08-14 08:00:00,high,12.2,0.0,8,5754.746787
2014-08-14 09:00:00,high,11.25,0.0,9,6210.776282999999
2014-08-14 10:00:00,high,11.149999999999999,0.0,10,6062.529082
2014-08-14 11:00:00,high,11.1,0.0,11,5818.693204
2014-08-14 12:00:00,high,10.95,0.0,12,5405.176788
2014-08-14 13:00:00,medium,10.2,0.0,13,5013.6942930000005
2014-08-14 14:00:00,medium,8.75,0.0,14,5144.187059
2014-08-14 15:00:00,medium,8.0,0.0,15,4842.8331610000005
2014-08-14 16:00:00,medium,7.199999999999999,0.0,16,4439.951854
2014-08-14 17:00:00,medium,6.449999999999999,0.0,17,4139.233951
2014-08-14 18:00:00,medium,5.45,0.0,18,3993.668707
2014-08-14 19:00:00,medium,4.75,0.0,19,4017.830853
2014-08-14 20:00:00,medium,4.3,0.0,20,4339.2433280000005
2014-08-14 21:00:00,medium,4.05,0.0,21,5206.399212
2014-08-14 22:00:00,high,4.15,0.0,22,5880.907942
2014-08-14 23:00:00,high,5.300000000000001,0.0,23,6114.497139
2014-08-15 00:00:00,high,7.55,0.0,0,5893.182336
2014-08-15 01:00:00,high,10.75,0.0,1,5555.774262
2014-08-15 02:00:00,medium,13.8,0.0,2,5271.508243
2014-08-15 03:00:00,medium,16.15,0.0,3,5043.501409
2014-08-15 04:00:00,medium,16.3,0.0,4,4964.788169
2014-08-15 05:00:00,medium,15.9,0.0,5,4878.657945999999
2014-08-15 06:00:00,medium,15.9,0.0,6,4845.716968
2014-08-15 07:00:00,medium,15.45,0.0,7,5008.023499999999
2014-08-15 08:00:00,high,14.25,0.0,8,5418.583426
2014-08-15 09:00:00,high,13.5,0.0,9,5909.055162
2014-08-15 10:00:00,high,12.899999999999999,0.0,10,5755.314947000001
2014-08-15 11:00:00,high,12.3,0.0,11,5562.251346
2014-08-15 12:00:00,medium,11.5,0.0,12,5253.038497
2014-08-15 13:00:00,medium,11.05,0.0,13,4973.312742
2014-08-15 14:00:00,medium,9.75,0.0,14,5170.172603999999
2014-08-15 15:00:00,medium,8.75,0.0,15,4799.6535779999995
2014-08-15 16:00:00,medium,8.1,0.0,16,4349.731748
2014-08-15 17:00:00,medium,7.6,0.0,17,3982.724619
2014-08-15 18:00:00,low,6.4,0.0,18,3804.877415
2014-08-15 19:00:00,low,6.05,0.0,19,3740.649836
2014-08-15 20:00:00,medium,6.25,0.0,20,3852.4194669999997
2014-08-15 21:00:00,medium,6.449999999999999,0.0,21,4160.551444000001
2014-08-15 22:00:00,medium,6.7,0.0,22,4446.973056
2014-08-15 23:00:00,medium,7.1,0.0,23,4898.971421
2014-08-16 00:00:00,medium,7.8,0.0,0,4999.232513
2014-08-16 01:00:00,medium,9.399999999999999,0.0,1,4800.894634
2014-08-16 02:00:00,medium,12.55,0.0,2,4566.574515
2014-08-16 03:00:00,medium,12.8,0.0,3,4481.049171
2014-08-16 04:00:00,medium,12.1,0.0,4,4463.736047
2014-08-16 05:00:00,medium,12.7,0.0,5,4452.992104
2014-08-16 06:00:00,medium,12.1,0.0,6,4539.096371
2014-08-16 07:00:00,medium,11.65,0.0,7,4726.76599
2014-08-16 08:00:00,medium,11.45,0.0,8,5163.6753659999995
2014-08-16 09:00:00,high,11.350000000000001,0.0,9,5495.287414
2014-08-16 10:00:00,medium,11.350000000000001,0.0,10,5281.349787
2014-08-16 11:00:00,medium,11.25,0.0,11,5107.757872
2014-08-16 12:00:00,medium,11.5,0.0,12,4865.252822
2014-08-16 13:00:00,medium,11.45,0.0,13,4672.119248
2014-08-16 14:00:00,medium,11.5,0.0,14,4920.797904
2014-08-16 15:00:00,medium,11.3,0.0,15,4614.591462
2014-08-16 16:00:00,medium,11.149999999999999,0.0,16,4182.976493
2014-08-16 17:00:00,medium,11.05,0.0,17,3834.753173
2014-08-16 18:00:00,low,10.55,0.0,18,3606.1667100000004
2014-08-16 19:00:00,low,10.25,0.0,19,3513.230735
2014-08-16 20:00:00,low,10.149999999999999,0.0,20,3556.7880059999998
2014-08-16 21:00:00,low,10.35,0.0,21,3770.070975
2014-08-16 22:00:00,medium,9.75,0.0,22,3911.723506
2014-08-16 23:00:00,medium,9.7,0.0,23,4243.31513
2014-08-17 00:00:00,medium,11.149999999999999,0.0,0,4355.283474
2014-08-17 01:00:00,medium,13.0,0.0,1,4308.30359
2014-08-17 02:00:00,medium,14.25,0.0,2,4252.38055
2014-08-17 03:00:00,medium,14.0,0.0,3,4285.894825
2014-08-17 04:00:00,medium,14.7,0.0,4,4295.915364
2014-08-17 05:00:00,medium,15.6,0.0,5,4297.835295000001
2014-08-17 06:00:00,medium,14.75,0.0,6,4440.459073
2014-08-17 07:00:00,medium,14.45,0.0,7,4673.559611000001
2014-08-17 08:00:00,medium,13.600000000000001,0.0,8,5124.904157999999
2014-08-17 09:00:00,high,13.0,0.0,9,5545.82251
2014-08-17 10:00:00,high,12.649999999999999,0.0,10,5362.603281
2014-08-17 11:00:00,medium,12.4,0.0,11,5126.304655
2014-08-17 12:00:00,medium,12.2,0.0,12,4786.137325
2014-08-17 13:00:00,medium,11.649999999999999,0.0,13,4502.9402900000005
2014-08-17 14:00:00,medium,11.100000000000001,0.0,14,4706.902196999999
2014-08-17 15:00:00,medium,10.3,0.0,15,4464.706933
2014-08-17 16:00:00,medium,10.55,0.0,16,4098.2481020000005
2014-08-17 17:00:00,low,11.0,0.0,17,3780.825778
2014-08-17 18:00:00,low,10.75,0.0,18,3619.8018970000003
2014-08-17 19:00:00,low,10.25,0.0,19,3633.686991
2014-08-17 20:00:00,medium,10.15,0.0,20,3962.8699690000003
2014-08-17 21:00:00,medium,10.8,0.0,21,4777.703522
2014-08-17 22:00:00,high,11.25,0.0,22,5481.978221
2014-08-17 23:00:00,high,11.7,0.0,23,5830.773605
2014-08-18 00:00:00,high,12.1,0.0,0,5853.603518
2014-08-18 01:00:00,high,12.85,0.0,1,5745.087416
2014-08-18 02:00:00,high,13.45,0.0,2,5670.793571
2014-08-18 03:00:00,high,13.3,0.0,3,5649.930255
2014-08-18 04:00:00,high,13.2,0.0,4,5703.48654
2014-08-18 05:00:00,high,12.65,0.0,5,5718.175902000001
2014-08-18 06:00:00,high,12.55,0.0,6,5713.632253
2014-08-18 07:00:00,high,12.25,0.0,7,5904.590652999999
2014-08-18 08:00:00,high,11.5,0.0,8,6196.591769
2014-08-18 09:00:00,high,11.3,0.0,9,6384.0034510000005
2014-08-18 10:00:00,high,11.350000000000001,0.0,10,6094.080690999999
2014-08-18 11:00:00,high,11.25,0.0,11,5760.378441000001
2014-08-18 12:00:00,high,11.149999999999999,0.0,12,5310.6240720000005
2014-08-18 13:00:00,medium,11.05,0.0,13,4831.355831000001
2014-08-18 14:00:00,medium,11.05,0.0,14,4938.3065910000005
2014-08-18 15:00:00,medium,11.05,0.0,15,4612.326809
2014-08-18 16:00:00,medium,11.149999999999999,0.0,16,4196.021898
2014-08-18 17:00:00,medium,11.0,0.0,17,3908.746975
2014-08-18 18:00:00,low,10.95,0.0,18,3763.893312
2014-08-18 19:00:00,low,11.0,0.0,19,3775.789389
2014-08-18 20:00:00,medium,11.05,0.0,20,4044.3657970000004
2014-08-18 21:00:00,medium,11.0,0.0,21,4887.434031999999
2014-08-18 22:00:00,high,11.05,0.0,22,5560.2244900000005
2014-08-18 23:00:00,high,11.399999999999999,0.0,23,5784.279028999999
2014-08-19 00:00:00,high,11.4,0.0,0,5738.266726
2014-08-19 01:00:00,high,11.75,0.0,1,5584.324816
2014-08-19 02:00:00,high,12.95,0.0,2,5509.925797
2014-08-19 03:00:00,high,13.25,0.0,3,5458.91157
2014-08-19 04:00:00,high,13.2,0.0,4,5487.909548
2014-08-19 05:00:00,high,13.25,0.0,5,5467.235436
2014-08-19 06:00:00,high,13.1,0.0,6,5464.0818770000005
2014-08-19 07:00:00,high,12.9,0.0,7,5647.506031999999
2014-08-19 08:00:00,high,12.75,0.0,8,6013.031625
2014-08-19 09:00:00,high,12.149999999999999,0.0,9,6295.525105000001
2014-08-19 10:00:00,high,11.850000000000001,0.0,10,6066.5514
2014-08-19 11:00:00,high,11.55,0.0,11,5738.334468999999
2014-08-19 12:00:00,high,11.3,0.0,12,5318.728208
2014-08-19 13:00:00,medium,11.1,0.0,13,4828.2646270000005
2014-08-19 14:00:00,medium,10.8,0.0,14,4980.827106000001
2014-08-19 15:00:00,medium,10.7,0.0,15,4635.044673
2014-08-19 16:00:00,medium,10.649999999999999,0.0,16,4275.8878239999995
2014-08-19 17:00:00,medium,10.649999999999999,0.0,17,3966.6205659999996
2014-08-19 18:00:00,medium,10.5,0.0,18,3808.380567
2014-08-19 19:00:00,medium,10.45,0.0,19,3809.460633
2014-08-19 20:00:00,medium,10.3,0.0,20,4103.611457999999
2014-08-19 21:00:00,medium,10.350000000000001,0.0,21,4968.0721109999995
2014-08-19 22:00:00,high,10.6,0.0,22,5645.661409
2014-08-19 23:00:00,high,11.15,0.0,23,5843.780919
2014-08-20 00:00:00,high,11.45,0.0,0,5711.355751
2014-08-20 01:00:00,high,11.9,0.0,1,5529.270484000001
2014-08-20 02:00:00,high,12.3,0.0,2,5467.948139
2014-08-20 03:00:00,high,13.05,0.0,3,5350.403095
2014-08-20 04:00:00,high,12.95,0.0,4,5366.174884
2014-08-20 05:00:00,high,13.0,0.0,5,5339.889226
2014-08-20 06:00:00,high,12.850000000000001,0.0,6,5330.040199
2014-08-20 07:00:00,high,12.6,0.0,7,5542.909866
2014-08-20 08:00:00,high,12.4,0.0,8,5931.346666
2014-08-20 09:00:00,high,12.2,0.0,9,6215.776354
2014-08-20 10:00:00,high,11.95,0.0,10,5992.211517
2014-08-20 11:00:00,high,11.7,0.0,11,5693.91049
2014-08-20 12:00:00,medium,11.3,0.0,12,5277.1968830000005
2014-08-20 13:00:00,medium,11.0,0.0,13,4847.165959
